Date,Transaction Category,Amount,Credit/Debit,Payment Method
2015-02-22,food,50.0,debit,debit_card
2015-02-22,food,220.0,debit,debit_card
2015-02-22,transport,320.0,debit,cash
2015-02-22,food,350.0,debit,debit_card
2015-02-23,shopping,1000.0,debit,credit_card
2015-02-23,shopping,670.0,debit,e-wallet
2015-02-24,bills,890.0,debit,credit_card
2015-02-24,bills,150.0,debit,debit_card
2015-02-24,food,540.0,debit,cash
2015-02-25,transport,530.0,debit,e-wallet
2015-02-25,food,110.0,debit,cash
2015-02-25,food,270.0,debit,online_banking
2015-02-25,food,330.0,debit,e-wallet
2015-02-25,bills,510.0,debit,credit_card
2015-02-25,entertainment,390.0,debit,credit_card
2015-02-25,others,1510.0,debit,debit_card
2015-02-25,bills,180.0,debit,cash
2015-02-26,transport,580.0,debit,e-wallet
2015-02-26,bills,180.0,debit,online_banking
2015-02-27,transport,690.0,debit,e-wallet
2015-02-27,food,85.0,debit,online_banking
2015-02-28,shopping,1030.0,debit,cash
2015-02-28,food,210.0,debit,cash
2015-03-01,transport,70.0,debit,cash
2015-03-01,bills,230.0,debit,cash
2015-03-01,transport,150.0,debit,e-wallet
2015-03-01,bills,1290.0,debit,e-wallet
2015-03-01,transport,530.0,debit,e-wallet
2015-03-02,transport,780.0,debit,debit_card
2015-03-02,shopping,930.0,debit,debit_card
2015-03-02,shopping,870.0,debit,credit_card
2015-03-02,food,90.0,debit,debit_card
2015-03-02,others,860.0,debit,cash
2015-03-03,entertainment,410.0,debit,debit_card
2015-03-04,food,75.0,debit,cash
2015-03-04,entertainment,1560.0,debit,e-wallet
2015-03-05,food,710.0,debit,online_banking
2015-03-05,entertainment,580.0,debit,credit_card
2015-03-05,transport,370.0,debit,online_banking
2015-03-05,transport,540.0,debit,credit_card
2015-03-06,others,640.0,debit,credit_card
2015-03-06,entertainment,1120.0,debit,e-wallet
2015-03-06,transport,720.0,debit,credit_card
2015-03-07,food,390.0,debit,e-wallet
2015-03-07,transport,740.0,debit,debit_card
2015-03-07,shopping,790.0,debit,debit_card
2015-03-07,food,400.0,debit,online_banking
2015-03-08,transport,470.0,debit,online_banking
2015-03-08,transport,180.0,debit,credit_card
2015-03-08,transport,360.0,debit,cash
2015-03-08,bills,260.0,debit,online_banking
2015-03-08,others,370.0,debit,credit_card
2015-03-08,food,710.0,debit,online_banking
2015-03-08,shopping,1440.0,debit,cash
2015-03-09,food,400.0,debit,online_banking
2015-03-09,others,130.0,debit,e-wallet
2015-03-09,food,410.0,debit,cash
2015-03-09,food,0.0,debit,online_banking
2015-03-09,transport,350.0,debit,online_banking
2015-03-09,bills,400.0,debit,online_banking
2015-03-09,entertainment,780.0,debit,cash
2015-03-10,transport,830.0,debit,debit_card
2015-03-10,entertainment,35.0,debit,cash
2015-03-10,food,890.0,debit,credit_card
2015-03-10,food,5.0,debit,e-wallet
2015-03-10,others,1490.0,debit,e-wallet
2015-03-10,food,360.0,debit,online_banking
2015-03-11,transport,130.0,debit,online_banking
2015-03-11,food,190.0,debit,online_banking
2015-03-11,others,580.0,debit,cash
2015-03-11,bills,1120.0,debit,debit_card
2015-03-11,food,330.0,debit,online_banking
2015-03-11,entertainment,540.0,debit,cash
2015-03-11,food,330.0,debit,online_banking
2015-03-12,transport,210.0,debit,online_banking
2015-03-12,bills,1150.0,debit,credit_card
2015-03-13,transport,770.0,debit,credit_card
2015-03-13,transport,660.0,debit,cash
2015-03-13,others,270.0,debit,cash
2015-03-14,entertainment,140.0,debit,e-wallet
2015-03-14,transport,760.0,debit,credit_card
2015-03-14,transport,360.0,debit,credit_card
2015-03-14,transport,620.0,debit,credit_card
2015-03-14,transport,320.0,debit,cash
2015-03-14,others,1760.0,debit,debit_card
2015-03-15,food,750.0,debit,e-wallet
2015-03-15,food,750.0,debit,online_banking
2015-03-15,transport,840.0,debit,credit_card
2015-03-15,food,550.0,debit,e-wallet
2015-03-15,transport,710.0,debit,cash
2015-03-16,bills,1120.0,debit,e-wallet
2015-03-16,food,690.0,debit,debit_card
2015-03-16,food,600.0,debit,online_banking
2015-03-16,transport,200.0,debit,online_banking
2015-03-16,transport,450.0,debit,e-wallet
2015-03-17,transport,690.0,debit,cash
2015-03-18,others,1020.0,debit,credit_card
2015-03-18,transport,680.0,debit,debit_card
2015-03-18,food,640.0,debit,debit_card
2015-03-18,food,100.0,debit,debit_card
2015-03-18,bills,1390.0,debit,debit_card
2015-03-18,food,65.0,debit,debit_card
2015-03-18,transport,900.0,debit,credit_card
2015-03-19,others,630.0,debit,e-wallet
2015-03-19,bills,790.0,debit,online_banking
2015-03-19,food,370.0,debit,cash
2015-03-20,food,440.0,debit,e-wallet
2015-03-20,food,390.0,debit,credit_card
2015-03-20,others,200.0,debit,online_banking
2015-03-20,shopping,70.0,debit,online_banking
2015-03-20,bills,900.0,debit,cash
2015-03-20,food,240.0,debit,debit_card
2015-03-20,bills,1490.0,debit,debit_card
2015-03-21,entertainment,100.0,debit,cash
2015-03-21,transport,120.0,debit,credit_card
2015-03-22,bills,1190.0,debit,debit_card
2015-03-22,transport,360.0,debit,cash
2015-03-22,shopping,1440.0,debit,cash
2015-03-23,transport,130.0,debit,cash
2015-03-24,food,280.0,debit,online_banking
2015-03-24,transport,730.0,debit,e-wallet
2015-03-24,food,340.0,debit,credit_card
2015-03-24,food,80.0,debit,cash
2015-03-24,food,300.0,debit,cash
2015-03-24,bills,130.0,debit,credit_card
2015-03-25,transport,790.0,debit,cash
2015-03-25,food,160.0,debit,credit_card
2015-03-25,transport,700.0,debit,e-wallet
2015-03-25,transport,370.0,debit,credit_card
2015-03-25,transport,450.0,debit,e-wallet
2015-03-25,shopping,1060.0,debit,e-wallet
2015-03-25,transport,680.0,debit,credit_card
2015-03-26,transport,65.0,debit,debit_card
2015-03-26,transport,410.0,debit,debit_card
2015-03-26,transport,780.0,debit,cash
2015-03-26,food,85.0,debit,cash
2015-03-27,entertainment,1160.0,debit,debit_card
2015-03-27,entertainment,820.0,debit,online_banking
2015-03-27,food,240.0,debit,debit_card
2015-03-27,shopping,1500.0,debit,e-wallet
2015-03-27,entertainment,660.0,debit,cash
2015-03-30,food,160.0,debit,debit_card
2015-03-30,transport,690.0,debit,online_banking
2015-04-01,food,240.0,debit,e-wallet
2015-04-03,transport,180.0,debit,credit_card
2015-04-03,others,840.0,debit,cash
2015-04-04,food,25.0,debit,credit_card
2015-04-04,bills,510.0,debit,e-wallet
2015-04-05,others,1270.0,debit,credit_card
2015-04-05,food,45.0,debit,debit_card
2015-04-05,transport,670.0,debit,online_banking
2015-04-06,shopping,860.0,debit,credit_card
2015-04-06,transport,350.0,debit,debit_card
2015-04-06,transport,250.0,debit,cash
2015-04-07,food,230.0,debit,online_banking
2015-04-07,food,390.0,debit,credit_card
2015-04-07,entertainment,360.0,debit,debit_card
2015-04-07,bills,1120.0,debit,debit_card
2015-04-07,transport,380.0,debit,cash
2015-04-08,shopping,840.0,debit,debit_card
2015-04-08,transport,600.0,debit,credit_card
2015-04-09,transport,440.0,debit,debit_card
2015-04-09,entertainment,1420.0,debit,debit_card
2015-04-10,transport,760.0,debit,debit_card
2015-04-10,food,550.0,debit,credit_card
2015-04-10,food,95.0,debit,e-wallet
2015-04-10,transport,510.0,debit,online_banking
2015-04-11,food,170.0,debit,online_banking
2015-04-11,food,340.0,debit,cash
2015-04-12,entertainment,1270.0,debit,debit_card
2015-04-12,transport,50.0,debit,debit_card
2015-04-12,transport,750.0,debit,online_banking
2015-04-12,bills,1020.0,debit,online_banking
2015-04-13,food,230.0,debit,debit_card
2015-04-13,transport,720.0,debit,cash
2015-04-13,transport,45.0,debit,cash
2015-04-13,food,370.0,debit,online_banking
2015-04-14,food,140.0,debit,online_banking
2015-04-14,others,1440.0,debit,online_banking
2015-04-15,transport,760.0,debit,online_banking
2015-04-15,food,390.0,debit,cash
2015-04-16,food,660.0,debit,credit_card
2015-04-16,bills,820.0,debit,credit_card
2015-04-16,food,530.0,debit,debit_card
2015-04-16,bills,10.0,debit,e-wallet
2015-04-16,others,1010.0,debit,e-wallet
2015-04-17,food,200.0,debit,cash
2015-04-17,shopping,540.0,debit,credit_card
2015-04-17,transport,740.0,debit,online_banking
2015-04-18,food,300.0,debit,online_banking
2015-04-18,transport,600.0,debit,e-wallet
2015-04-18,others,65.0,debit,credit_card
2015-04-18,entertainment,1120.0,debit,debit_card
2015-04-18,entertainment,900.0,debit,debit_card
2015-04-18,entertainment,1010.0,debit,e-wallet
2015-04-19,shopping,500.0,debit,debit_card
2015-04-19,entertainment,40.0,debit,e-wallet
2015-04-19,food,330.0,debit,credit_card
2015-04-19,others,690.0,debit,e-wallet
2015-04-19,food,200.0,debit,credit_card
2015-04-19,transport,690.0,debit,debit_card
2015-04-19,transport,480.0,debit,debit_card
2015-04-19,transport,10.0,debit,cash
2015-04-20,others,390.0,debit,cash
2015-04-21,food,160.0,debit,online_banking
2015-04-21,transport,0.0,debit,online_banking
2015-04-22,entertainment,700.0,debit,cash
2015-04-23,transport,480.0,debit,debit_card
2015-04-23,transport,180.0,debit,e-wallet
2015-04-23,shopping,220.0,debit,debit_card
2015-04-24,others,1170.0,debit,debit_card
2015-04-24,food,230.0,debit,online_banking
2015-04-25,transport,420.0,debit,debit_card
2015-04-25,food,5.0,debit,credit_card
2015-04-25,transport,240.0,debit,online_banking
2015-04-25,shopping,1310.0,debit,online_banking
2015-04-26,food,420.0,debit,debit_card
2015-04-26,food,550.0,debit,credit_card
2015-04-26,food,640.0,debit,online_banking
2015-04-26,transport,370.0,debit,credit_card
2015-04-27,others,620.0,debit,e-wallet
2015-04-27,transport,240.0,debit,cash
2015-04-27,food,110.0,debit,credit_card
2015-04-28,transport,570.0,debit,e-wallet
2015-04-28,food,670.0,debit,e-wallet
2015-04-28,food,480.0,debit,credit_card
2015-05-01,transport,370.0,debit,e-wallet
2015-05-01,food,45.0,debit,e-wallet
2015-05-02,others,370.0,debit,cash
2015-05-03,transport,350.0,debit,credit_card
2015-05-04,food,680.0,debit,cash
2015-05-05,food,750.0,debit,debit_card
2015-05-05,food,370.0,debit,cash
2015-05-05,shopping,720.0,debit,e-wallet
2015-05-05,bills,470.0,debit,debit_card
2015-05-06,food,460.0,debit,debit_card
2015-05-06,bills,1440.0,debit,online_banking
2015-05-06,transport,700.0,debit,debit_card
2015-05-06,food,350.0,debit,online_banking
2015-05-06,shopping,750.0,debit,credit_card
2015-05-06,transport,650.0,debit,credit_card
2015-05-07,transport,75.0,debit,credit_card
2015-05-07,food,450.0,debit,online_banking
2015-05-07,food,220.0,debit,credit_card
2015-05-07,others,820.0,debit,credit_card
2015-05-07,food,770.0,debit,credit_card
2015-05-08,transport,520.0,debit,e-wallet
2015-05-08,transport,510.0,debit,credit_card
2015-05-08,others,910.0,debit,debit_card
2015-05-08,transport,690.0,debit,online_banking
2015-05-10,entertainment,590.0,debit,e-wallet
2015-05-10,food,700.0,debit,online_banking
2015-05-11,transport,760.0,debit,e-wallet
2015-05-11,transport,450.0,debit,debit_card
2015-05-11,others,360.0,debit,credit_card
2015-05-11,transport,760.0,debit,debit_card
2015-05-12,food,530.0,debit,credit_card
2015-05-12,entertainment,85.0,debit,debit_card
2015-05-13,entertainment,880.0,debit,online_banking
2015-05-13,food,65.0,debit,debit_card
2015-05-13,transport,25.0,debit,debit_card
2015-05-13,shopping,690.0,debit,debit_card
2015-05-14,transport,510.0,debit,cash
2015-05-15,transport,430.0,debit,e-wallet
2015-05-15,transport,70.0,debit,online_banking
2015-05-15,transport,420.0,debit,e-wallet
2015-05-15,bills,690.0,debit,debit_card
2015-05-16,shopping,1210.0,debit,cash
2015-05-16,entertainment,690.0,debit,debit_card
2015-05-16,entertainment,25.0,debit,e-wallet
2015-05-17,transport,490.0,debit,e-wallet
2015-05-17,shopping,1180.0,debit,cash
2015-05-17,shopping,390.0,debit,e-wallet
2015-05-17,others,470.0,debit,credit_card
2015-05-17,transport,770.0,debit,credit_card
2015-05-18,others,590.0,debit,e-wallet
2015-05-18,food,140.0,debit,debit_card
2015-05-18,others,1300.0,debit,online_banking
2015-05-19,transport,530.0,debit,debit_card
2015-05-19,food,180.0,debit,credit_card
2015-05-19,food,340.0,debit,e-wallet
2015-05-19,food,450.0,debit,cash
2015-05-19,shopping,970.0,debit,online_banking
2015-05-19,transport,750.0,debit,e-wallet
2015-05-20,bills,1130.0,debit,online_banking
2015-05-20,shopping,240.0,debit,cash
2015-05-20,bills,1150.0,debit,online_banking
2015-05-21,food,160.0,debit,debit_card
2015-05-21,transport,430.0,debit,cash
2015-05-21,food,450.0,debit,debit_card
2015-05-22,food,770.0,debit,debit_card
2015-05-22,food,670.0,debit,e-wallet
2015-05-22,entertainment,880.0,debit,credit_card
2015-05-22,food,140.0,debit,credit_card
2015-05-23,transport,170.0,debit,cash
2015-05-23,food,600.0,debit,e-wallet
2015-05-23,food,140.0,debit,online_banking
2015-05-23,bills,1040.0,debit,credit_card
2015-05-24,food,120.0,debit,debit_card
2015-05-24,food,130.0,debit,debit_card
2015-05-24,entertainment,910.0,debit,online_banking
2015-05-24,shopping,5.0,debit,debit_card
2015-05-24,entertainment,1410.0,debit,e-wallet
2015-05-24,shopping,810.0,debit,debit_card
2015-05-25,others,1080.0,debit,cash
2015-05-25,transport,370.0,debit,credit_card
2015-05-26,shopping,1440.0,debit,cash
2015-05-26,bills,470.0,debit,debit_card
2015-05-27,entertainment,750.0,debit,debit_card
2015-05-31,food,240.0,debit,credit_card
2015-06-01,bills,1360.0,debit,cash
2015-06-01,entertainment,950.0,debit,cash
2015-06-01,food,220.0,debit,online_banking
2015-06-01,transport,100.0,debit,e-wallet
2015-06-02,entertainment,410.0,debit,credit_card
2015-06-02,bills,1490.0,debit,credit_card
2015-06-02,bills,1320.0,debit,online_banking
2015-06-03,food,750.0,debit,online_banking
2015-06-03,bills,1510.0,debit,e-wallet
2015-06-03,others,380.0,debit,cash
2015-06-04,others,1150.0,debit,debit_card
2015-06-05,others,710.0,debit,online_banking
2015-06-05,entertainment,1180.0,debit,debit_card
2015-06-05,others,120.0,debit,cash
2015-06-06,food,190.0,debit,cash
2015-06-06,shopping,750.0,debit,debit_card
2015-06-07,shopping,120.0,debit,debit_card
2015-06-07,shopping,1260.0,debit,e-wallet
2015-06-07,others,85.0,debit,debit_card
2015-06-08,food,230.0,debit,online_banking
2015-06-08,transport,190.0,debit,debit_card
2015-06-09,transport,600.0,debit,e-wallet
2015-06-09,transport,110.0,debit,e-wallet
2015-06-10,food,460.0,debit,credit_card
2015-06-10,others,220.0,debit,e-wallet
2015-06-11,food,500.0,debit,e-wallet
2015-06-11,transport,85.0,debit,online_banking
2015-06-11,food,85.0,debit,credit_card
2015-06-11,food,190.0,debit,debit_card
2015-06-12,transport,630.0,debit,debit_card
2015-06-12,bills,380.0,debit,debit_card
2015-06-13,food,360.0,debit,credit_card
2015-06-13,entertainment,960.0,debit,debit_card
2015-06-13,entertainment,730.0,debit,debit_card
2015-06-14,others,770.0,debit,cash
2015-06-14,others,770.0,debit,e-wallet
2015-06-14,shopping,1530.0,debit,credit_card
2015-06-16,food,120.0,debit,cash
2015-06-16,entertainment,390.0,debit,online_banking
2015-06-16,shopping,320.0,debit,cash
2015-06-16,entertainment,560.0,debit,debit_card
2015-06-17,bills,1450.0,debit,credit_card
2015-06-17,entertainment,330.0,debit,e-wallet
2015-06-18,bills,270.0,debit,credit_card
2015-06-18,shopping,45.0,debit,debit_card
2015-06-18,transport,440.0,debit,online_banking
2015-06-19,shopping,760.0,debit,debit_card
2015-06-19,transport,190.0,debit,debit_card
2015-06-19,bills,1210.0,debit,e-wallet
2015-06-19,food,280.0,debit,e-wallet
2015-06-19,bills,1440.0,debit,e-wallet
2015-06-20,food,470.0,debit,cash
2015-06-21,shopping,1040.0,debit,cash
2015-06-21,food,240.0,debit,debit_card
2015-06-21,food,600.0,debit,cash
2015-06-22,food,690.0,debit,cash
2015-06-22,transport,100.0,debit,online_banking
2015-06-22,transport,520.0,debit,credit_card
2015-06-23,bills,340.0,debit,online_banking
2015-06-23,food,740.0,debit,credit_card
2015-06-23,food,300.0,debit,cash
2015-06-23,bills,570.0,debit,online_banking
2015-06-23,transport,45.0,debit,cash
2015-06-23,transport,260.0,debit,credit_card
2015-06-23,food,340.0,debit,cash
2015-06-24,food,80.0,debit,debit_card
2015-06-24,entertainment,45.0,debit,debit_card
2015-06-24,transport,290.0,debit,credit_card
2015-06-24,food,410.0,debit,e-wallet
2015-06-25,transport,700.0,debit,e-wallet
2015-06-25,bills,85.0,debit,e-wallet
2015-06-26,transport,440.0,debit,cash
2015-06-26,food,390.0,debit,cash
2015-06-26,entertainment,320.0,debit,credit_card
2015-06-26,entertainment,240.0,debit,online_banking
2015-06-27,transport,510.0,debit,credit_card
2015-06-27,entertainment,1110.0,debit,e-wallet
2015-06-27,shopping,1440.0,debit,online_banking
2015-06-27,bills,560.0,debit,debit_card
2015-06-27,transport,280.0,debit,online_banking
2015-07-01,food,100.0,debit,cash
2015-07-01,entertainment,390.0,debit,online_banking
2015-07-02,transport,470.0,debit,e-wallet
2015-07-02,others,1020.0,debit,cash
2015-07-02,others,490.0,debit,debit_card
2015-07-03,shopping,820.0,debit,credit_card
2015-07-03,food,510.0,debit,credit_card
2015-07-03,others,60.0,debit,online_banking
2015-07-04,transport,620.0,debit,debit_card
2015-07-05,transport,350.0,debit,e-wallet
2015-07-05,food,110.0,debit,e-wallet
2015-07-05,food,90.0,debit,e-wallet
2015-07-06,food,550.0,debit,debit_card
2015-07-06,transport,190.0,debit,cash
2015-07-06,transport,200.0,debit,credit_card
2015-07-07,shopping,1540.0,debit,debit_card
2015-07-08,bills,40.0,debit,online_banking
2015-07-08,food,460.0,debit,credit_card
2015-07-08,food,540.0,debit,debit_card
2015-07-08,others,1130.0,debit,debit_card
2015-07-09,shopping,1080.0,debit,credit_card
2015-07-09,food,100.0,debit,cash
2015-07-09,shopping,1350.0,debit,cash
2015-07-09,food,410.0,debit,debit_card
2015-07-10,transport,470.0,debit,e-wallet
2015-07-10,food,320.0,debit,e-wallet
2015-07-10,bills,460.0,debit,online_banking
2015-07-11,food,150.0,debit,debit_card
2015-07-11,food,140.0,debit,cash
2015-07-11,food,410.0,debit,cash
2015-07-11,transport,150.0,debit,cash
2015-07-12,food,190.0,debit,credit_card
2015-07-12,transport,550.0,debit,online_banking
2015-07-12,food,400.0,debit,e-wallet
2015-07-13,food,480.0,debit,e-wallet
2015-07-15,others,1410.0,debit,e-wallet
2015-07-15,transport,550.0,debit,credit_card
2015-07-16,transport,400.0,debit,e-wallet
2015-07-17,food,420.0,debit,e-wallet
2015-07-17,others,1510.0,debit,debit_card
2015-07-18,bills,150.0,debit,credit_card
2015-07-18,food,100.0,debit,debit_card
2015-07-19,bills,100.0,debit,debit_card
2015-07-19,transport,380.0,debit,online_banking
2015-07-19,transport,180.0,debit,e-wallet
2015-07-20,entertainment,1330.0,debit,credit_card
2015-07-20,shopping,100.0,debit,debit_card
2015-07-20,food,530.0,debit,credit_card
2015-07-20,food,520.0,debit,e-wallet
2015-07-21,transport,330.0,debit,debit_card
2015-07-21,shopping,1310.0,debit,e-wallet
2015-07-21,food,670.0,debit,credit_card
2015-07-22,transport,380.0,debit,online_banking
2015-07-22,transport,620.0,debit,online_banking
2015-07-23,shopping,830.0,debit,credit_card
2015-07-23,entertainment,740.0,debit,debit_card
2015-07-23,transport,730.0,debit,online_banking
